date,strain_score,skin_temperature,avg_heart_rate,heart_rate_variability,max_heart_rate,resting_heart_rate,blood_oxygenation,total_calories_burned,recovery_score,deep_sleep,deep_sleep_percent,light_sleep,light_sleep_percent,nap_count,nap_sleep,rem_sleep,rem_sleep_percent,sleep_end_time,sleep_score,sleep_start_time,time_awake,time_in_bed,total_sleep,sleep_consistency,sleep_cycles,sleep_disturbances,sleep_disturbances_/_hour,sleep_disturbances_duration,sleep_onset_latency,sleep_respiratory_rate,time_asleep_percent,time_awake_percent,day_of_week,nap,recovery_level_cat
2022-02-15,8.065756712,92.8550012,65.0,65.91066,151.0,58.0,96.23077,1912.689851,85.0,2.603828611,24.87180667,6.490787222,62.00008873,,,1.374380833,13.1281046,17.31666667,100.0,3.633333333,3.211778056,13.66343222,10.46899667,41.0,4.0,16.0,1.171008846,33.43756667,2.8679,16.230469,76.52341976,23.47658024,Tuesday,False,green
2022-02-16,7.026104492,88.52,71.0,67.82608,155.0,64.0,,2267.294306,63.0,0.0,0.0,2.922710833,94.54228204,1.0,3.605995556,0.168721667,5.457717957,6.733333333,40.0,1.583333333,2.071853056,5.165301111,3.0914325,34.0,1.0,18.0,3.484792002,41.12753333,0.0,17.34375,59.87335906,40.12664094,Wednesday,True,yellow
2022-02-17,6.878850189,93.578,73.0,50.5832,145.0,63.0,96.5,1838.983539,51.0,1.437751667,21.50631271,4.259496111,63.71479685,,,0.988006389,14.77889044,12.81666667,100.0,5.45,0.690938056,7.367404444,6.685254167,37.0,4.0,9.0,1.221597113,17.64025,1.42595,16.230469,90.63286266,9.367137335,Thursday,False,yellow
2022-02-18,5.953687492,93.601994,78.0,38.85187,144.0,67.0,,1664.52499,17.0,0.232894722,25.90739266,0.666056111,74.09260734,1.0,1.372492778,0.0,0.0,4.833333333,12.0,3.75,0.176475,1.074263056,0.898950833,30.0,0.0,5.0,4.654353488,10.49418333,0.0,16.94336,83.59022124,16.40977876,Friday,True,red
2022-02-19,9.349697321,93.2,81.0,44.4422,155.0,68.0,90.5,2144.102253,35.0,1.517969444,22.61222372,4.039156667,60.16874352,,,1.155921944,17.21903277,5.983333333,69.0,-1.516666667,0.791445833,7.494463333,6.713048056,18.0,3.0,8.0,1.067454685,15.26875,2.38725,16.992188,89.45370807,10.54629193,Saturday,False,yellow
2022-02-20,9.394437209,92.48,79.0,40.981192,141.0,69.0,92.42857,2101.032906,33.0,1.244430556,15.0904133,4.89157,59.31694031,,,2.110496944,25.59264639,7.883333333,91.0,-1.55,1.17408,9.409628889,8.2464975,31.0,9.0,11.0,1.169015285,25.47506667,2.38725,16.816406,87.53706978,12.46293022,Sunday,False,red
2022-02-21,10.83420667,93.56,79.0,40.95162,146.0,71.0,92.03333,2306.996333,35.0,1.381864722,15.35032101,7.018158611,77.96058896,,,0.602164444,6.689090022,8.583333333,100.0,-1.883333333,1.474894444,10.463075,9.002187778,49.0,3.0,9.0,0.860167781,20.57201667,0.0,16.582031,85.9226604,14.0773396,Monday,False,yellow
2022-02-22,12.36598802,93.1939988,81.0,56.70572,146.0,67.0,91.80769,2454.7754,67.0,1.9824175,22.9635027,5.068878333,58.71578579,,,1.581609722,18.32071152,8.166666667,100.0,-1.383333333,0.93042,9.550558056,8.632905556,71.0,5.0,12.0,1.256471081,30.51735,2.883933333,17.402344,90.27095758,9.729042419,Tuesday,False,green
2022-02-23,10.32739576,93.02,80.0,26.090253,143.0,74.0,93.0,2167.183112,5.0,0.521675,18.02648988,1.424897778,49.23737072,1.0,4.289126111,0.947362778,32.73613941,2.116666667,36.0,-0.8,0.032086389,2.922106944,2.893935556,75.0,1.0,1.0,0.342218823,1.9066,0.0,17.548828,98.90341257,1.096587432,Wednesday,True,red
2022-02-24,13.16054112,92.66,82.0,42.957608,150.0,68.0,90.6,2572.662879,43.0,1.539083333,19.10824994,5.495641667,68.23028505,,,1.019823889,12.66146501,7.966666667,100.0,-1.0,0.933450833,8.976261944,8.054548889,87.0,6.0,12.0,1.336859382,27.28525,12.06441667,17.285156,89.61447639,10.38552361,Thursday,False,yellow
2022-02-25,11.8183596,92.804,76.0,59.096288,155.0,63.0,92.916664,2501.713419,77.0,1.685886111,22.53072104,3.837558333,51.28635661,1.0,1.172221389,1.959166111,26.18292234,7.6,93.0,-0.566666667,0.706175833,8.178644444,7.482610556,87.0,7.0,13.0,1.58950546,29.11176667,2.8679,17.324219,91.37630658,8.623693424,Friday,True,green
2022-02-26,11.24357542,93.02,73.0,48.98056,151.0,66.0,92.94444,2810.580952,65.0,1.333734444,21.16944154,4.156224167,65.96886277,,,0.810323056,12.86169569,11.21666667,88.0,3.266666667,1.644329444,7.935583056,6.300281667,50.0,1.0,14.0,1.764205592,29.14356667,0.0,16.933594,79.30258106,20.69741894,Saturday,False,yellow
2022-02-27,8.441894199,92.3869976,70.0,59.46972,150.0,64.0,93.5,2160.144113,78.0,0.912323889,17.6022416,3.154610278,60.86458214,,,1.116064167,21.53317626,15.5,61.0,9.9,0.425188056,5.601165,5.182998333,9.0,4.0,9.0,1.606808584,25.34456667,0.0,16.113281,92.41843929,7.581560706,Sunday,False,green
2022-02-28,7.11808143,91.58,67.0,50.344523,156.0,62.0,94.25,1535.724706,47.0,0.795217778,18.30164187,2.553825,58.77533407,,,0.996019722,22.92302406,15.33333333,47.0,10.85,0.152678056,4.491999444,4.3450625,28.0,4.0,3.0,0.667854045,6.216466667,2.8679,16.875,96.60544992,3.394550078,Monday,False,yellow
2022-03-01,6.65011913,92.158997,68.0,101.85517,140.0,56.0,96.1,2420.490214,93.0,1.269293056,19.70121973,3.615081389,56.11116556,,,1.558338611,24.18761472,11.88333333,66.0,4.65,0.739322778,7.172704722,6.442713056,33.0,2.0,14.0,1.951843906,29.64006667,2.883933333,16.254883,89.70594418,10.29405582,Tuesday,False,green
2022-03-02,5.141683587,95.3449988,67.0,52.618448,151.0,67.0,96.5,1419.396599,46.0,1.011532222,26.58097918,2.255958889,59.28194371,1.0,2.706769167,0.537982778,14.1370771,14.98333333,42.0,10.78333333,0.377284167,4.177169167,3.805473889,46.0,1.0,4.0,0.957586308,8.587633333,0.0,16.992188,90.98001458,9.019985418,Wednesday,True,yellow
2022-03-03,6.894043381,93.6576554,69.0,117.49038,178.0,52.0,,1962.613574,66.0,0.087960278,9.971639791,0.794144167,90.02836021,1.0,3.500381944,0.0,0.0,6.133333333,12.0,4.85,0.402394722,1.283079444,0.882104444,29.0,0.0,1.0,0.779374967,1.9066,0.0,15.673828,68.67302582,31.32697418,Thursday,True,yellow
2022-03-05,9.665055789,91.76,75.0,62.243473,158.0,59.0,95.666664,2075.716037,61.0,1.340686111,29.50623502,1.814503611,39.93415725,,,1.388548611,30.55960773,7.3,41.0,2.5,0.256692778,4.794013333,4.543738333,23.0,4.0,4.0,0.834373983,8.107033333,2.8679,16.113281,94.65271406,5.347285938,Saturday,False,yellow
2022-03-06,7.295775319,94.1060012,65.0,57.441287,151.0,59.0,93.882355,2711.644247,70.0,2.200875,23.70265426,3.687033333,39.70805991,,,3.397444167,36.58928583,11.33333333,92.0,1.283333333,0.786662778,10.05882444,9.2853525,20.0,8.0,9.0,0.894736761,19.57866667,0.0,17.167969,92.1896189,7.810381101,Sunday,False,green
2022-03-07,2.922244092,93.7699988,65.0,45.552574,120.0,69.0,98.0,1482.677219,34.0,1.052175833,26.73422273,2.289648611,58.17656516,,,0.593864444,15.08921211,14.98333333,48.0,10.76666667,0.297334722,4.227906389,3.935688889,17.0,2.0,6.0,1.419142112,11.00695,0.0,17.1167,92.97583124,7.024168763,Monday,False,yellow
2022-03-08,9.903344913,93.38,73.0,46.215728,154.0,63.0,94.15,2146.464769,42.0,1.302983056,20.1875068,2.832714444,43.88809345,,,2.318705556,35.92439976,13.03333333,67.0,6.25,0.325930278,6.771593333,6.454403056,28.0,4.0,6.0,0.88605439,13.16938333,0.0,16.816406,95.1930051,4.806994904,Tuesday,False,yellow
2022-03-09,11.16089379,93.722,70.0,84.81973,160.0,54.0,99.5,2633.315719,66.0,0.288781667,23.51950276,0.9390575,76.48049724,1.0,4.072741944,0.0,0.0,6.983333333,13.0,5.45,0.305089167,1.531423611,1.227839167,39.0,0.0,2.0,1.305974379,5.75185,12.48098333,16.523438,80.09762361,19.90237639,Wednesday,True,yellow
2022-03-10,6.812894144,91.94,68.0,59.23322,154.0,63.0,96.8,2062.830267,71.0,1.348718611,32.24463191,1.750597778,41.85260032,,,1.083453056,25.90276777,14.76666667,58.0,10.26666667,0.321138056,4.498416944,4.182769444,48.0,4.0,8.0,1.778403403,16.23023333,2.867916667,17.109375,92.86979016,7.130209836,Thursday,False,green
2022-03-11,5.151129065,95.0,66.0,46.72549,145.0,63.0,95.5,1362.838016,44.0,0.972228611,22.75500291,1.854595278,43.40678773,,,1.445768889,33.83820935,16.2,44.0,11.38333333,0.551068333,4.817760278,4.272592778,62.0,2.0,10.0,2.075653296,21.80511667,0.0,17.382812,88.57572452,11.42427548,Friday,False,yellow
2022-03-12,8.981105775,92.12,66.0,57.05672,158.0,61.0,93.0,2047.509392,71.0,0.938802222,13.93747615,3.878484444,57.58005592,,,1.918525556,28.48246792,11.68333333,68.0,4.516666667,0.441725,7.167935833,6.735812222,34.0,4.0,10.0,1.395101774,20.05931667,6.232483333,17.460938,93.84573028,6.154269721,Saturday,False,green
2022-03-13,7.788185561,94.82,68.0,53.71343,158.0,60.0,95.541664,2095.134319,67.0,2.225748611,29.38439531,3.237270556,42.73853626,,,2.111574722,27.87706844,12.66666667,81.0,3.916666667,1.105810556,8.670220833,7.574593889,32.0,5.0,11.0,1.268710476,51.22031667,2.8679,17.167969,87.26084064,12.73915936,Sunday,False,green
2022-03-14,6.657062213,94.91,70.0,52.23213,150.0,64.0,,1839.78785,56.0,1.520358889,25.42928386,2.876013056,48.10374241,,,1.5824,26.46697373,11.7,69.0,4.95,0.694491389,6.665257222,5.978771944,53.0,6.0,8.0,1.200253754,27.50586667,0.0,16.904297,89.59292697,10.40707303,Monday,False,yellow
2022-03-15,12.01958784,93.2,71.0,58.73385,170.0,62.0,96.42857,2750.509521,81.0,2.369064722,23.47829194,6.0494,59.9517514,,,1.671982778,16.56995666,15.58333333,100.0,4.466666667,1.036940833,11.11252528,10.0904475,54.0,6.0,16.0,1.439816747,32.9732,0.0,16.640625,90.6811841,9.318815901,Tuesday,False,green
2022-03-16,4.52264977,91.94,66.0,44.923715,151.0,67.0,96.0,1382.466362,31.0,1.125701389,26.68612816,2.964257222,70.27134275,,,0.128343056,3.042529096,15.58333333,53.0,10.95,0.337448333,4.549944444,4.218301667,32.0,1.0,8.0,1.758263227,15.74961667,0.0,17.402344,92.59291372,7.407086283,Wednesday,False,red
2022-03-17,10.11561433,94.340003,72.0,58.78571,171.0,59.0,93.5,2016.594794,77.0,0.787998056,11.63080452,5.295896111,78.16711221,,,0.691200833,10.20208327,12.28333333,71.0,4.783333333,0.731311944,7.496647778,6.775095,54.0,3.0,11.0,1.467322505,24.38533333,1.425933333,15.878906,90.2574967,9.742503302,Thursday,False,green
2022-03-18,11.3303532,94.64,72.0,53.256262,167.0,65.0,93.681816,2904.81013,64.0,2.032160556,21.15405095,5.968380833,62.12866986,,,1.605942778,16.71727918,13.28333333,100.0,2.733333333,0.963675833,10.55602722,9.606484167,41.0,7.0,16.0,1.515721745,33.43808333,0.0,16.845703,90.88305349,9.116946511,Friday,False,yellow
2022-03-19,7.244513559,92.5280006,70.0,44.970535,138.0,70.0,93.666664,2050.514936,41.0,1.060193889,20.36673374,3.614825556,69.44219389,,,0.530498056,10.19107237,16.65,66.0,11.03333333,0.409373611,5.607397222,5.2055175,25.0,2.0,5.0,0.891679295,10.01375,0.0,16.85791,92.70914426,7.290855744,Saturday,False,yellow
2022-03-20,11.73622939,92.7620024,71.0,49.956784,162.0,66.0,91.625,2233.080775,56.0,1.517695278,25.60454425,3.157831944,53.27475741,,,1.251917778,21.12069834,18.35,65.0,11.6,0.833816389,6.753118889,5.927445,29.0,5.0,8.0,1.184637814,25.84048333,1.9066,16.728516,87.66773918,12.33226082,Sunday,False,yellow
2022-03-21,8.07593837,93.56,70.0,49.742132,164.0,68.0,94.0,1645.241849,58.0,1.117145278,18.24927486,3.774998333,61.66698597,,,1.229443611,20.08373918,16.73333333,66.0,10.05,0.5318375,6.644801944,6.121587222,44.0,5.0,8.0,1.2039486,15.31718333,2.403283333,17.177734,92.0065602,7.993439803,Monday,False,yellow
2022-03-22,9.608656537,94.46,68.0,68.78657,162.0,57.0,94.22222,2559.669743,99.0,2.048458333,19.28991345,5.902592778,55.58350978,,,2.6682725,25.12657677,16.66666667,100.0,5.25,0.778907222,11.38325861,10.61932361,40.0,8.0,18.0,1.581269531,42.0575,0.0,16.230469,93.16642,6.833579997,Tuesday,False,green
2022-03-23,4.934088165,93.4280006,66.0,58.982138,141.0,64.0,95.181816,1585.710398,80.0,1.125171389,17.70221912,3.559747222,56.00517927,,,1.671185,26.2926016,17.13333333,81.0,10.38333333,0.353218889,6.70063,6.356103611,65.0,4.0,10.0,1.492396984,21.0046,0.0,17.373047,94.73540154,5.264598458,Wednesday,False,green
2022-03-24,12.83136095,93.92,71.0,76.45108,163.0,60.0,93.57143,2782.253871,97.0,1.969045278,25.21566342,4.401715278,56.36852141,,,1.4380575,18.41581517,17.53333333,90.0,6.716666667,3.023812222,10.82458917,7.808818056,59.0,5.0,14.0,1.293351626,39.36323333,1.441966667,16.523438,72.08607564,27.91392436,Thursday,False,green
2022-03-25,7.074240488,92.12,68.0,56.40612,138.0,63.0,93.5,2056.6677,63.0,1.445244722,19.93371037,3.894786944,53.71931391,,,1.910222778,26.34697572,18.9,85.0,10.98333333,0.635580833,7.875295556,7.250254444,50.0,6.0,17.0,2.158649143,35.39233333,2.403266667,16.582031,91.94022179,8.059778209,Friday,False,yellow
2022-03-26,9.476957833,92.318,67.0,56.11106,157.0,63.0,91.4,1842.487984,52.0,0.916343889,19.73733398,2.569348611,55.34176881,,,1.157000833,24.92089721,16.98333333,55.0,12.0,0.361496389,4.997771111,4.642693333,52.0,3.0,5.0,1.000445977,11.45485,0.0,16.523438,92.77612543,7.223874572,Saturday,False,yellow
2022-03-27,8.292995593,94.661006,71.0,84.4217,159.0,56.0,92.0625,1610.384006,84.0,0.682644444,15.14420618,2.740726667,60.80197394,1.0,0.891191667,1.084256667,24.05381988,13.28333333,52.0,7.95,0.8438625,5.330283889,4.507627778,46.0,3.0,7.0,1.313250879,14.82045,7.2098,15.712891,84.23126164,15.76873836,Sunday,True,green
2022-03-28,7.664732841,93.38,64.0,67.22578,159.0,60.0,95.9375,2399.793577,75.0,1.254060556,14.5494933,6.216769722,72.12638099,,,1.148442778,13.32412572,12.93333333,90.0,2.05,2.276004167,10.88153833,8.619273056,13.0,2.0,12.0,1.102785253,26.77263333,1.425933333,16.78711,79.11017664,20.88982336,Monday,False,green
2022-03-29,14.80168495,94.334,70.0,58.695205,171.0,61.0,94.59091,3075.005088,54.0,2.4017,21.77618737,7.245716944,65.6968355,,,1.381602778,12.52697713,19.16666667,100.0,7.083333333,1.0620675,12.07545806,11.02901972,25.0,7.0,14.0,1.15937631,26.29171667,3.364566667,16.523438,91.21611249,8.783887507,Tuesday,False,yellow
2022-03-30,12.67527096,93.56,72.0,47.587935,160.0,67.0,95.375,2417.007826,39.0,1.31743,17.35531175,5.316245556,70.03415661,,,0.957256944,12.61053164,18.98333333,92.0,10.9,0.513921389,8.094291667,7.5909325,27.0,4.0,9.0,1.111894699,18.61733333,2.8679,16.40625,93.65909126,6.340908744,Wednesday,False,yellow
2022-03-31,4.367942125,93.4579994,82.0,49.219966,128.0,65.0,93.94444,1481.839182,39.0,1.501396944,26.88283667,3.023097778,54.12921886,,,1.06047,18.98794447,18.6,66.0,10.73333333,2.276001111,7.851264722,5.584964722,47.0,4.0,10.0,1.273680146,23.90453333,2.89995,16.582031,71.04680062,28.95319938,Thursday,False,yellow
2022-04-02,13.70532139,92.318,76.0,53.399067,158.0,64.0,97.666664,2664.908356,55.0,1.954883333,26.06783568,3.487301667,46.5022159,,,2.057031111,27.42994842,19.65,84.0,11.13333333,0.971941667,8.460643333,7.499216111,80.0,7.0,15.0,1.772914826,31.54688333,0.0,16.582031,88.52646011,11.47353989,Saturday,False,yellow
2022-04-03,4.954769646,92.12,66.0,50.89864,142.0,62.0,94.8,1502.924203,56.0,1.679473056,23.17200664,3.944795,54.42708094,,,1.623585278,22.40091242,19.35,81.0,11.36666667,0.674899722,7.912430278,7.247853333,88.0,5.0,9.0,1.137450781,16.71125,2.883933333,16.660156,91.48149996,8.51850004,Sunday,False,yellow
2022-04-04,7.48638889,93.56,70.0,48.845395,150.0,63.0,95.083336,1854.924919,43.0,0.989611944,19.73349228,2.666928056,53.18024353,1.0,2.987799167,1.358345,27.08626419,11.56666667,58.0,6.366666667,0.185032222,5.192986389,5.014885,32.0,5.0,6.0,1.15540453,10.99103333,0.0,16.523438,96.44163139,3.558368611,Monday,True,yellow
2022-04-05,5.939062286,91.4299988,65.0,74.57309,138.0,60.0,94.9,1863.65528,95.0,0.675686667,12.35415329,3.739149167,68.36604043,,,1.054471944,19.27980628,11.96666667,86.0,4.233333333,2.261819722,7.722677222,5.469307778,21.0,2.0,15.0,1.942331599,28.66331667,0.0,17.402344,70.74398628,29.25601372,Tuesday,False,green
2022-04-06,14.7348204,93.02,69.0,63.950956,163.0,60.0,93.57143,3350.34203,83.0,2.515066944,20.53222864,7.692771944,62.80141083,,,2.041522778,16.66636053,17.35,100.0,3.45,1.690403889,13.92220694,12.24936167,24.0,11.0,29.0,2.083003084,62.2279,0.0,16.230469,87.87351278,12.12648722,Wednesday,False,green
2022-04-07,13.5500019,93.848,72.0,67.926355,163.0,59.0,94.6,2649.135378,88.0,1.961298611,25.73356426,3.649847778,47.88847134,,,2.010411944,26.37796441,19.48333333,93.0,11.08333333,0.789348611,8.400474722,7.621558333,19.0,4.0,17.0,2.023695156,35.95401667,0.0,16.142578,90.61517841,9.384821593,Thursday,False,green
2022-04-08,4.275602185,92.66,65.0,66.77922,135.0,61.0,92.5,1231.478923,80.0,1.501923333,21.0382636,4.1811525,58.5676955,,,1.455932222,20.39404089,19.01666667,84.0,11.0,0.844413611,7.973572222,7.139008056,36.0,4.0,12.0,1.504971632,25.8113,1.906583333,16.542969,89.42291105,10.57708895,Friday,False,green
2022-04-10,9.732242694,93.2,66.0,58.39709,155.0,61.0,95.42857,1336.681825,64.0,1.228395278,22.37273845,2.793154722,50.87167069,,,1.469039722,26.75559087,17.23333333,66.0,11.4,0.353487222,5.836261667,5.490589722,51.0,4.0,6.0,1.028055345,14.33948333,0.0,16.582031,93.9513592,6.048640796,Sunday,False,yellow
2022-04-13,11.24156422,93.605,80.0,69.48722,156.0,60.0,96.0,2396.843117,85.0,1.904349167,26.61936523,3.922861111,54.8345201,,,1.326788889,18.54611467,19.73333333,79.0,11.01666667,1.47946,8.621923889,7.153999167,,5.0,15.0,1.739750918,33.03718333,3.86125,16.503906,82.86364745,17.13635255,Wednesday,False,green
2022-04-14,12.2091546,93.02,74.0,66.50549,163.0,58.0,94.0,2426.962041,73.0,1.123843333,23.2583498,3.363221667,69.60310541,,,0.344934444,7.138544787,17.06666667,55.0,11.71666667,0.521944167,5.347053889,4.831999444,52.0,1.0,7.0,1.309132121,15.76546667,2.883916667,16.210938,90.25122032,9.748779677,Thursday,False,green
2022-04-15,,93.0140006,,57.46387,,60.0,95.333336,,49.0,1.019552222,29.1805412,1.839360556,52.64422488,,,0.635032778,18.17523392,16.0,36.0,12.25,0.2326275,3.722134722,3.493945556,67.0,1.0,5.0,1.34331516,13.85885,0.0,15.175781,93.75760259,6.242397413,Friday,False,yellow
2022-04-16,17.9516777,,79.0,,160.0,,,4680.819976,,,,,,2.0,4.946705,,,,,,,,,,,,,,,,,,Saturday,True,
2022-04-17,13.86107952,94.406,77.0,57.460967,168.0,64.0,95.5,2436.929561,65.0,1.551659444,28.10440538,3.005204167,54.43170952,,,0.964190556,17.46388509,5.85,90.0,-0.3,0.610184722,6.123324722,5.521054167,18.0,3.0,7.0,1.143169817,14.7881,1.42595,17.167969,90.04793757,9.952062434,Sunday,False,yellow
2022-04-18,16.39070674,92.66,76.0,60.06832,169.0,63.0,96.57143,3277.113147,67.0,1.004048056,15.94683179,4.183567222,66.44566703,1.0,2.287774722,1.1086075,17.60750118,3.766666667,73.0,-3.75,1.2305075,7.516672778,6.296222778,19.0,2.0,11.0,1.463413444,20.50791667,0.0,17.109375,83.65149999,16.34850001,Monday,True,green
2022-04-19,12.19260512,94.28,73.0,73.66503,155.0,63.0,95.5,2368.686421,90.0,1.742327222,21.34327905,5.264570556,64.49029608,,,1.156455278,14.16642487,8.133333333,100.0,-2.233333333,2.218751389,10.36849194,8.163353056,34.0,7.0,19.0,1.83247478,42.55386667,0.0,16.918945,78.62907852,21.37092148,Tuesday,False,green
2022-04-20,11.81859648,92.8699988,72.0,49.596343,159.0,69.0,92.9,2698.11825,40.0,2.259702222,26.56873261,4.597495278,54.055628,1.0,2.069846667,1.647921111,19.37563938,6.45,100.0,-2.866666667,0.820873889,9.314070556,8.505118611,56.0,5.0,10.0,1.073644433,22.02971667,0.0,17.067871,91.19799969,8.802000311,Wednesday,True,yellow
2022-04-21,12.61007338,94.478,75.0,69.00584,152.0,60.0,95.63636,2964.625284,87.0,1.943125556,26.04571064,3.140221944,42.09162495,,,2.377096111,31.86266441,9.716666667,100.0,1.55,0.698955278,8.148768611,7.460443611,29.0,6.0,11.0,1.349897208,21.0048,0.0,16.699219,91.43374056,8.566259443,Thursday,False,green
2022-04-22,9.409737986,92.642,72.0,47.520675,152.0,66.0,95.44444,1669.278263,37.0,1.406466944,23.20670439,3.464788333,57.16900702,1.0,0.603195,1.189350833,19.62428859,17.13333333,82.0,10.53333333,0.546818333,6.599135556,6.060606111,4.0,2.0,7.0,1.060744993,14.35608333,6.72915,17.109375,91.72418333,8.275816665,Friday,True,yellow
2022-04-23,13.3081382,88.223,78.0,97.90602,157.0,58.0,,2685.040155,71.0,0.0,0.0,2.233927778,82.50960253,1.0,2.935626111,0.473548333,17.49039747,6.9,32.0,4.0,0.209363056,2.912990833,2.707476111,12.0,1.0,3.0,1.029869358,7.658383333,0.0,15.410156,92.82226261,7.177737393,Saturday,True,green
2022-04-24,6.817222908,92.48,74.0,43.581467,140.0,69.0,93.5,1672.153451,39.0,1.294174722,23.39654563,3.876062222,70.07281558,,,0.361240833,6.530638789,11.06666667,71.0,5.016666667,0.539558333,6.0629325,5.531477778,26.0,1.0,11.0,1.814303557,24.41548333,2.883933333,16.757812,91.11258238,8.887417625,Sunday,False,yellow
2022-04-25,11.66058843,94.1,79.0,54.4423,156.0,66.0,94.5,2387.731023,60.0,1.084531944,16.27346672,4.485740278,67.30880126,,,1.094146389,16.41773203,8.3,75.0,1.183333333,0.467128611,7.122828611,6.664418611,24.0,4.0,7.0,0.982755641,15.33321667,0.0,16.953125,93.44982797,6.550172025,Monday,False,yellow
2022-04-26,9.263558878,93.6439988,68.0,53.127404,156.0,67.0,94.25,1954.848689,57.0,1.487756667,18.52447297,5.08842,63.35733582,,,1.455126944,18.1181912,10.41666667,90.0,1.583333333,0.797351944,8.817932222,8.031303611,38.0,6.0,20.0,2.268105435,40.66361667,0.0,17.050781,90.96859154,9.031408457,Tuesday,False,yellow
2022-04-27,15.12936627,95.18,72.0,98.16137,161.0,61.0,92.0,2902.016984,83.0,0.257233333,6.212387247,3.344629722,80.77543747,,,0.538788889,13.01217528,13.98333333,50.0,9.333333333,0.467398056,4.601905,4.140651944,18.0,2.0,8.0,1.738410506,15.34903333,2.403283333,15.996094,89.85692309,10.14307691,Wednesday,False,green
2022-04-28,12.11185445,92.315003,72.0,50.32398,160.0,67.0,92.75,2753.437808,49.0,1.454594722,23.84815649,3.206251389,52.56665909,,,1.438555,23.58518441,12.93333333,60.0,5.883333333,0.926239444,7.016798611,6.099401111,38.0,6.0,9.0,1.282636213,18.23301667,3.380616667,16.899414,86.816299,13.183701,Thursday,False,yellow
2022-04-29,12.54855586,92.48,74.0,49.285505,170.0,68.0,95.13636,2116.494057,45.0,1.317431667,27.33429589,3.020433889,62.66847514,,,0.481836667,9.997228967,16.18333333,51.0,10.81666667,0.553762222,5.366551111,4.819702222,27.0,1.0,6.0,1.118036496,11.43965,0.0,16.547852,89.69450291,10.30549709,Friday,False,yellow
2022-04-30,10.83862257,89.42,73.0,77.36087,159.0,60.0,,1843.475517,63.0,0.256949444,22.67502758,0.675425,59.60425615,1.0,4.532789722,0.200808056,17.72071626,8.6,11.0,6.566666667,0.86018,1.990707778,1.1331825,34.0,1.0,2.0,1.004667798,5.271166667,1.906583333,16.875,56.8477886,43.1522114,Saturday,True,yellow
2022-05-01,10.71473736,92.84,71.0,61.41187,156.0,65.0,91.95,2980.316104,76.0,1.544176944,18.25627915,5.756895278,68.06181609,1.0,1.928146111,1.157261111,13.68190476,10.81666667,100.0,1.1,1.287211944,9.733342778,8.458333333,21.0,8.0,20.0,2.054792527,44.01225,0.0,16.875,86.79179145,13.20820855,Sunday,True,green
2022-05-02,6.560369216,91.316003,78.0,39.261766,142.0,72.0,94.5,1279.022625,34.0,0.924369167,28.04003412,1.833709444,55.62417834,1.0,1.445766111,0.538526389,16.33578754,14.33333333,73.0,10.7,0.338778611,3.631073611,3.296605,26.0,3.0,3.0,0.826201923,7.1938,2.89995,17.109375,90.68107668,9.31892332,Monday,True,yellow
2022-05-03,5.682992472,92.84,69.0,55.519663,135.0,65.0,94.190475,2103.325868,65.0,2.041791667,21.52390961,5.651797222,59.57942454,1.0,1.954853333,1.792567222,18.89666585,12.01666667,100.0,1.75,0.81286,10.28578472,9.486156111,27.0,6.0,17.0,1.65276646,37.34675,0.0,16.933594,92.10740141,7.892598586,Tuesday,True,yellow
2022-05-04,13.54474692,93.7699988,74.0,65.985456,163.0,63.0,95.0,3048.952296,84.0,2.242863889,26.57216676,5.715149722,67.70982057,1.0,1.036924444,0.4826375,5.71801267,14.08333333,100.0,4.416666667,1.249216667,9.676928611,8.440651111,32.0,3.0,17.0,1.756755752,37.89208333,0.0,16.68457,87.10801122,12.89198878,Wednesday,True,green
2022-05-05,11.50667252,92.48,90.0,45.658737,153.0,68.0,95.25,1803.633097,42.0,1.590698056,28.78090611,3.196621389,57.83728705,,,0.739601944,13.38180684,16.21666667,78.0,10.21666667,0.48184,6.000994444,5.526921389,16.0,3.0,8.0,1.333112382,18.61751667,0.0,16.850586,91.98104287,8.018957133,Thursday,False,yellow
2022-05-06,6.428022475,,95.0,,142.0,,,681.6957084,,,,,,,,,,,,,,,,,,,,,,,,,Friday,False,
2022-05-07,6.293269745,94.64,69.0,55.546653,145.0,63.0,94.291664,2042.869086,67.0,2.162116944,28.15871697,3.343955556,43.55060363,,,2.172249444,28.2906794,10.48333333,87.0,1.866666667,0.964738333,8.632055556,7.678321944,14.0,8.0,9.0,1.042625356,20.1072,0.0,16.035156,88.83800063,11.16199937,Saturday,False,green
2022-05-08,10.46909812,94.4630024,71.0,59.173375,159.0,64.0,95.36364,2299.086503,72.0,1.429186111,21.09136166,4.254431667,62.78521477,,,1.092550278,16.12342358,10.68333333,81.0,3.033333333,0.883454722,7.649653611,6.776168056,33.0,3.0,8.0,1.045798987,16.75855,2.8679,16.49414,88.46608054,11.53391946,Sunday,False,green
2022-05-09,10.3889099,93.452,76.0,57.353172,157.0,64.0,94.0,1449.191442,62.0,1.060203056,16.96414761,3.003566389,48.05960831,,,2.185899444,34.97624407,10.76666667,71.0,3.783333333,0.722741667,6.963105278,6.249668889,52.0,5.0,9.0,1.292526774,20.55598333,2.8679,16.816406,89.63426406,10.36573594,Monday,False,yellow
